ID,Level,Garden,Theme,Objective,Materials,DIY,Steps,Evidence,Challenge,Safety
FF-235,Primary 4-6,Keyhole Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-236,Primary 4-6,Keyhole Garden,Measurement & Yield,"Investigate measurement & yield in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-237,Primary 4-6,Keyhole Garden,Storage & Loss,"Investigate storage & loss in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-238,Primary 4-6,Keyhole Garden,Preparation Pathway,"Investigate preparation pathway in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-239,Primary 4-6,Keyhole Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-240,Primary 4-6,Keyhole Garden,Waste-to-Resource,"Investigate waste-to-resource in the Keyhole Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-241,Primary 4-6,Compost Garden,Food Origin,"Investigate food origin in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-242,Primary 4-6,Compost Garden,Harvest Readiness,"Investigate harvest readiness in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-243,Primary 4-6,Compost Garden,Safe Handling,"Investigate safe handling in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-244,Primary 4-6,Compost Garden,Sorting & Quality,"Investigate sorting & quality in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-245,Primary 4-6,Compost Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-246,Primary 4-6,Compost Garden,Measurement & Yield,"Investigate measurement & yield in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-247,Primary 4-6,Compost Garden,Storage & Loss,"Investigate storage & loss in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-248,Primary 4-6,Compost Garden,Preparation Pathway,"Investigate preparation pathway in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-249,Primary 4-6,Compost Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-250,Primary 4-6,Compost Garden,Waste-to-Resource,"Investigate waste-to-resource in the Compost Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-251,Primary 4-6,Gravity Drip Garden,Food Origin,"Investigate food origin in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-252,Primary 4-6,Gravity Drip Garden,Harvest Readiness,"Investigate harvest readiness in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-253,Primary 4-6,Gravity Drip Garden,Safe Handling,"Investigate safe handling in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-254,Primary 4-6,Gravity Drip Garden,Sorting & Quality,"Investigate sorting & quality in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-255,Primary 4-6,Gravity Drip Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-256,Primary 4-6,Gravity Drip Garden,Measurement & Yield,"Investigate measurement & yield in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-257,Primary 4-6,Gravity Drip Garden,Storage & Loss,"Investigate storage & loss in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-258,Primary 4-6,Gravity Drip Garden,Preparation Pathway,"Investigate preparation pathway in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-259,Primary 4-6,Gravity Drip Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-260,Primary 4-6,Gravity Drip Garden,Waste-to-Resource,"Investigate waste-to-resource in the Gravity Drip Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about waste-to-resource. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-261,Primary 4-6,Vertical Garden,Food Origin,"Investigate food origin in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food origin. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-262,Primary 4-6,Vertical Garden,Harvest Readiness,"Investigate harvest readiness in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about harvest readiness. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-263,Primary 4-6,Vertical Garden,Safe Handling,"Investigate safe handling in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about safe handling. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-264,Primary 4-6,Vertical Garden,Sorting & Quality,"Investigate sorting & quality in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about sorting & quality. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-265,Primary 4-6,Vertical Garden,Farm-to-Food Journey,"Investigate farm-to-food journey in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about farm-to-food journey. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-266,Primary 4-6,Vertical Garden,Measurement & Yield,"Investigate measurement & yield in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about measurement & yield. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-267,Primary 4-6,Vertical Garden,Storage & Loss,"Investigate storage & loss in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about storage & loss. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-268,Primary 4-6,Vertical Garden,Preparation Pathway,"Investigate preparation pathway in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about preparation pathway. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-269,Primary 4-6,Vertical Garden,Food Choice & Literacy,"Investigate food choice & literacy in the Vertical Garden using measurable evidence and explain how production decisions affect food quantity, quality or handling.","Journal, labels, ruler/tape, balance where available, clean containers, tally sheet, calculator, handwashing supplies.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Frame a question about food choice & literacy. 2. Select samples. 3. Measure or classify evidence. 4. Record quantities and quality observations. 5. Trace the product through at least four farm-to-food stages. 6. Explain one risk, loss point or improvement.","Data table plus process sequence, calculation or evidence-based explanation.","Recommend one practical change that could improve quality, handling efficiency or reduce loss.","No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
